學校類型,設立別,學校,科系,校系,學類所屬學群編號,學類所屬學群名稱,學群編號編碼,大考中心學類編號,學類編碼,學類編號編碼,學校代碼,學校名稱,科系代碼,科系名稱,校系代碼,校系名稱,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,師生比,一年級人數,二年級人數,三年級人數,四年級人數,大四以上年級人數,延畢人數,人數下滑率,延畢率,教師總數,專任助理教授以上之比例,專任講師以上之比例,專任助理教授以上總人數,專任講師以上總人數,正副教授比較助理教授及講師講課時數之倍數,專任教授平均每週授課時數,專任副教授平均每週授課時數,專任助理教授平均每週授課時數,專任講師平均每週授課時數,專任其他教師平均每週授課時數,畢業總學分數,專業學分比,通識/共同學分比,畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,大學生興趣碼,大學生興趣碼R,大學生興趣碼I,大學生興趣碼A,大學生興趣碼S,大學生興趣碼E,大學生興趣碼C,職業Holland碼前二碼,職業興趣碼R,職業興趣碼I,職業興趣碼A,職業興趣碼S,職業興趣碼E,職業興趣碼C,命中率,職業Holland碼首碼,首碼職業關聯百分比,前二碼職業關聯百分比,辦理休學率,總休學率,因學業成績與志趣不合總休學率,休學人數整理2_在學學生數,學期內新辦理休學人數小計,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,至學期底總休學人數小計,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,退學率,因成績/志趣與逾期退學率,因志趣不合退學率,退學人數整理2_在學學生數,退學人數小計,因學業成績退學人數,因志趣不合退學人數,因逾期未註冊退學人數,因休學逾期未復學退學人數,教育部學類,三年後就業薪資_99學年日間碩士,三年後就業薪資_99學年在職碩士,三年後就業薪資 _99學年日間學士,99學年三年後就業薪資_進修學士,三年後就業薪資_99學年日間專科,三年後就業薪資_99學年進修專科,四年後就業薪資_99學年日間碩士,四年後就業薪資_99學年在職碩士,四年後就業薪資_99學年日間學士,四年後就業薪資_99學年進修學士,四年後就業薪資_99學年日間專科,四年後就業薪資_99學年進修專科,三年後就業薪資_100學年日間碩士,三年後就業薪資_100學年在職碩士,三年後就業薪資_100學年日間學士,三年後就業薪資_100學年進修學士,三年後就業薪資_100學年日間專科,三年後就業薪資_100學年進修專科,三年後就業率_99學年日間碩士,三年後就業率_99學年在職碩士,三年後就業率_99學年日間學士,三年後就業率_99學年進修學士,三年後就業率_99學年日間專科,三年後就業率_99學年進修專科,四年後就業率_99學年日間碩士,四年後就業率_99學年在職碩士,四年後就業率_99學年日間學士,四年後就業率_99學年進修學士,四年後就業率_99學年日間專科,四年後就業率_99學年進修專科,三年後就業率_100學年日間碩士,三年後就業率_100學年在職碩士,三年後就業率_100學年日間學士,三年後就業率_100學年進修學士,三年後就業率_100學年日間專科,三年後就業率_100學年進修專科,隔屆就業率成長幅度,隔屆就業薪資變化,隔年就業率成長幅度,隔年就業薪資變化
技職,私立,修平科技大學,國際企業經營系,修平科技大學國際企業經營系,17,財經學群,17財經學群,117,國際企業學類,117國際企業學類,1069,修平科技大學,4131009,國際企業經營系,1.07E+11,修平科技大學國際企業經營系,457,15,116,06 臺中市,技職,0.0328,128,186,270,280,0,50,0.31392498,0.10940919,15,0.733333333,0.933333333,11,14,0.314853556,0,11.04,13.84,23.4,0,126,0.753968254,0.246031746,95,31,0,0,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.018050542,0.059566787,0.010830325,554,10,0,2,33,1,5,0.070397112,0.054151625,0.018050542,554,39,0,10,6,13,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
技職,私立,修平科技大學,機械工程系,修平科技大學機械工程系,2,工程學群,2工程學群,6,機械工程學類,6機械工程學類,1069,修平科技大學,7151021,機械工程系,1.07E+11,修平科技大學機械工程系,679,31,166,06 臺中市,技職,0.0457,187,172,142,159,0,32,-0.0449714,0.04712813,31,0.903225806,1,28,31,0.834496124,8.39,12.14,12.3,12.5,0,128,0.5390625,0.2421875,69,31,28,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,0.013623978,0.058583106,0.017711172,734,10,0,5,43,2,11,0.053206003,0.041609823,0.012960437,1466,78,5,19,8,29,機械工程學類,49611,77363,31686,32517,26761,41208,60403,83510,37129,35704,30302,43255,52645,71059,32010,32955,28949,38042,0.9521,0.9647,0.9008,0.9215,0.7816,0.8977,0.9692,0.9647,0.9224,0.9335,0.7712,0.9247,0.9564,0.9578,0.9041,0.8924,0.7764,0.907,0.0041,-581,0.0112,5193
技職,私立,修平科技大學,應用日語系,修平科技大學應用日語系,12,外語學群,12外語學群,81,日語文學類,81日語文學系,1069,修平科技大學,2311004,應用日語系,1.07E+11,修平科技大學應用日語系,354,10,68,06 臺中市,技職,0.0282,78,97,93,67,0,19,-0.025739087,0.053672316,10,0.6,1,6,10,0.517366355,0,16.13,14.78,17.33,0,128,0.7578125,0.2421875,97,31,0,0,AS,0,0,1,1,0,0,"AE,EC,CE",0,0,1,0,1,1,3,A,0.31,0.19,0.030985915,0.06056338,0.009859155,710,22,2,2,43,2,5,0.045070423,0.035211268,0.018309859,710,32,0,13,3,9,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
技職,私立,高苑科技大學,土木工程系,高苑科技大學土木工程系,2,工程學群,2工程學群,8,土木工程學類,8土木工程學類,1042,高苑科技大學,7321024,土木工程系,1.04E+11,高苑科技大學土木工程系,299,15,81,12 高雄市,技職,0.0502,50,68,78,90,0,13,0.220301659,0.043478261,15,0.8,1,12,15,1.399414777,8.25,9.88,0,12.67,0,128,0.6015625,0.2265625,77,29,11,11,RI,1,1,0,0,0,0,"RC,ER",1,0,0,0,1,1,3,R,0.43,0.29,0.021799062,0.056084089,0.009478673,633,14,1,3,36,1,5,0.072530864,0.060185185,0.024691358,648,47,4,16,7,12,土木工程學類,41381,73038,29929,35456,22701,,46943,72881,34227,37816,27036,,42716,73816,31152,39307,24328,,0.9262,0.9667,0.8849,0.9161,0.7419,,0.9468,0.9625,0.9082,0.9091,0.7179,,0.9369,0.9733,0.8844,0.7808,0.5714,,0.0578,1762.8,0.0017,3280
技職,私立,高苑科技大學,企業管理系,高苑科技大學企業管理系,16,管理學群,16管理學群,102,企業管理學類,102企業管理學類,1042,高苑科技大學,4131006,企業管理系,1.04E+11,高苑科技大學企業管理系,160,15,43,12 高雄市,技職,0.0938,73,91,76,61,5,9,-0.038542748,0.05625,15,0.866666667,1,13,15,0.615384615,6,9,12,13,0,128,0.65625,0.2265625,84,29,0,15,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,0.040686711,0.08081747,0.007429421,673,26,2,1,54,3,2,0.086137281,0.069986541,0.01884253,743,64,6,14,17,15,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
技職,私立,高苑科技大學,建築系,高苑科技大學建築系,8,建築與設計學群,8建築與設計學群,62,建築學類,62建築學類,1042,高苑科技大學,7311033,建築系,1.04E+11,高苑科技大學建築系,380,19,96,12 高雄市,技職,0.05,46,88,106,110,0,30,0.385108261,0.078947368,19,0.736842105,1,14,19,0.450060655,0,10.13,11.33,12.4,0,128,0.75,0.2265625,96,29,3,0,AR,1,0,1,0,0,0,"AE,SA,AI",0,1,1,1,1,0,2,A,0.5,0.25,0.026010782,0.057012365,0.018614271,967,25,1,12,55,2,16,0.057955743,0.042149631,0.031612223,949,55,4,30,2,4,建築學類,39013,68892,29411,33635,25888,30045,41826,72127,32214,35287,30381,30848,42786,75862,29201,34948,26736,42397,0.9167,0.9468,0.9067,0.9007,0.5897,0.9444,0.9088,0.9468,0.9176,0.9155,0.6829,0.9444,0.9218,0.9091,0.8985,0.903,0.4146,0.8684,0.0483,4174.33,0.0185,2633
技職,私立,高苑科技大學,資訊科技應用系,高苑科技大學資訊科技應用系,1,資訊學群,1資訊學群,1,資訊工程學類,1資訊工程學類,1042,高苑科技大學,6134015,資訊科技應用系,1.04E+11,高苑科技大學資訊科技應用系,229,10,99,12 高雄市,技職,0.0437,51,68,59,42,0,9,-0.029051734,0.03930131,10,0.9,1,9,10,0.889047619,9,8.67,8,12,0,128,0.6484375,0.2265625,83,29,0,16,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,0.041851233,0.074902889,0.026804124,485,20,8,3,36,9,4,0.0625,0.043103448,0.019396552,464,29,1,9,4,6,電算機一般學類,49647,73590,28803,31270,27048,31137,55204,78142,31957,33599,29448,32263,49852,74566,29212,32764,25594,35197,0.9524,0.9791,0.8664,0.9068,0.6773,0.8687,0.9584,0.9756,0.8953,0.915,0.7455,0.856,0.954,0.9752,0.8844,0.9071,0.6157,0.8712,0.0072,948.33,0.0158,3186
技職,私立,高苑科技大學,資訊管理系,高苑科技大學資訊管理系,16,管理學群,16管理學群,105,資訊管理學類,105資訊管理學類,1042,高苑科技大學,6131014,資訊管理系,1.04E+11,高苑科技大學資訊管理系,220,13,79,12 高雄市,技職,0.0591,38,40,64,58,0,20,0.18629386,0.090909091,13,1,1,13,13,0.743006993,0,7.5,10.44,0,0,128,0.7734375,0.2265625,99,29,0,0,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,0.034095442,0.069905006,0.003527337,567,20,0,1,40,0,2,0.103825137,0.083788707,0.02003643,549,57,9,11,13,13,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
技職,私立,高苑科技大學,電機工程系,高苑科技大學電機工程系,2,工程學群,2工程學群,2,電機工程學類,2電機工程學類,1042,高苑科技大學,7141018,電機工程系,1.04E+11,高苑科技大學電機工程系,573,20,132,12 高雄市,技職,0.0349,123,158,155,123,0,14,0.01970463,0.02443281,20,1,1,20,20,1.40173913,7.2,7.92,10.5,0,0,128,0.6484375,0.2265625,83,29,0,16,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.55,0.46,0.010735294,0.020604575,0.001650165,1212,13,0,1,25,0,2,0.085969181,0.04785077,0.0243309,1233,106,3,30,11,15,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
技職,私立,高苑科技大學,機械與自動化工程系,高苑科技大學機械與自動化工程系,2,工程學群,2工程學群,6,機械工程學類,6機械工程學類,1042,高苑科技大學,7151022,機械與自動化工程系,1.04E+11,高苑科技大學機械與自動化工程系,693,24,174,12 高雄市,技職,0.0346,136,167,192,149,0,49,0.051227814,0.070707071,24,0.958333333,1,23,24,0.814575646,10.8,5.86,9.68,11,0,128,0.7734375,0.2265625,99,29,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,0.021685254,0.042131351,0.001239157,1614,35,0,1,68,0,2,0.06911858,0.044388079,0.019657578,1577,109,6,31,16,17,機械工程學類,49611,77363,31686,32517,26761,41208,60403,83510,37129,35704,30302,43255,52645,71059,32010,32955,28949,38042,0.9521,0.9647,0.9008,0.9215,0.7816,0.8977,0.9692,0.9647,0.9224,0.9335,0.7712,0.9247,0.9564,0.9578,0.9041,0.8924,0.7764,0.907,0.0041,-581,0.0112,5193
技職,私立,高苑科技大學,應用外語系,高苑科技大學應用外語系,12,外語學群,12外語學群,79,英語文學類,79英語文學類,1042,高苑科技大學,2311001,應用外語系,1.04E+11,高苑科技大學應用外語系,417,24,94,12 高雄市,技職,0.0576,93,83,103,121,0,17,0.102731418,0.040767386,24,0.5,1,12,24,0.449533503,0,9.6,11.67,10.91,0,128,0.6328125,0.171875,81,22,9,16,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,0.019721578,0.045243619,0.006960557,862,17,0,5,39,0,6,0.066666667,0.055757576,0.026666667,825,55,2,22,15,7,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
技職,私立,高苑科技大學,觀光事業管理系,高苑科技大學觀光事業管理系,16,管理學群,16管理學群,111,觀光事業學類,111觀光事業學類,1042,高苑科技大學,10151037,觀光事業管理系,1.04E+11,高苑科技大學觀光事業管理系,373,6,81,12 高雄市,技職,0.0161,44,68,123,122,0,16,0.448715998,0.042895442,6,0.833333333,1,5,6,0.48625,0,10.67,12,11,0,128,0.7734375,0.2265625,99,29,0,0,,0,0,0,0,0,0,EC,0,0,0,0,1,1,4,E,0.5,0.5,0.037527594,0.086092715,0.014348786,906,34,3,5,78,3,10,0.102649007,0.069536424,0.026490066,906,93,10,24,9,20,觀光休閒學類,47277,78403,28053,30830,24324,26171,47999,79336,30917,32747,25764,27091,43880,77737,29032,32442,22484,25308,0.876,0.9699,0.8739,0.8842,0.8276,0.8621,0.8924,0.9518,0.8832,0.8842,0.8051,0.8852,0.914,0.9412,0.8818,0.8804,0.7817,0.875,0.0033,-695.83,0.0014,1466
技職,私立,健行科技大學,工業管理系,健行科技大學工業管理系,16,管理學群,16管理學群,107,科技管理學類,107科技管理學類,1036,健行科技大學,4199011,工業管理系,1.04E+11,健行科技大學工業管理系,478,13,138,03 桃園市,技職,0.0272,306,170,196,232,0,52,-0.035943266,0.108786611,13,0.769230769,1,10,13,0.708200213,9.4,9.55,15.5,11.67,0,128,0.78125,0.21875,100,28,0,0,ECR,1,0,0,0,1,1,EC,0,0,0,0,1,1,5,E,0.4,0.33,0.033820517,0.087771825,0.016718913,957,33,4,1,84,10,6,0.063559322,0.063559322,0.019067797,472,30,2,9,7,14,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
技職,私立,健行科技大學,企業管理系,健行科技大學企業管理系,16,管理學群,16管理學群,102,企業管理學類,102企業管理學類,1036,健行科技大學,4131004,企業管理系,1.04E+11,健行科技大學企業管理系,1009,21,295,03 桃園市,技職,0.0208,202,201,264,275,1,66,0.116716336,0.065411298,21,0.904761905,1,19,21,0.938760807,10.42,14.64,13.62,13.14,0,200,0.81,0.19,162,38,0,0,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,0.041323018,0.08851444,0.011648746,2232,92,6,8,198,8,18,0.05699722,0.051899907,0.009267841,2158,123,20,20,27,45,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
技職,私立,健行科技大學,物業經營與管理系,健行科技大學物業經營與管理系,16,管理學群,16管理學群,104,運輸物流管理學類,104運輸物流管理學類,1036,健行科技大學,4199012,物業經營與管理系,1.04E+11,健行科技大學物業經營與管理系,397,9,35,03 桃園市,技職,0.0227,101,75,121,88,0,12,0.027726773,0.0302267,9,0.444444444,1,4,9,0.552204176,0,13.28,10.53,14.33,0,128,0.78125,0.21875,100,28,0,0,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.46,0.34,0.024495677,0.048991354,0.011527378,694,17,1,4,34,1,7,0.038284839,0.030627871,0.009188361,653,25,0,6,6,8,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
技職,私立,健行科技大學,財務金融系,健行科技大學財務金融系,17,財經學群,17財經學群,116,財務金融學類,116財務金融學類,1036,健行科技大學,4121009,財務金融系,1.04E+11,健行科技大學財務金融系,530,12,142,03 桃園市,技職,0.0226,158,100,124,112,0,36,-0.074620934,0.067924528,12,1,1,12,12,1.408817635,7.04,13.05,13.97,0,0,128,0.78125,0.21875,100,28,0,0,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,0.043389724,0.096439014,0.030888031,1036,45,7,8,100,12,20,0.035294118,0.035294118,0.006862745,1020,36,2,7,13,14,財務金融學類,49353,88168,32166,36617,22887,34905,57129,93077,35652,38887,26317,38813,47774,88512,32461,34283,25377,50780,0.9234,0.9624,0.864,0.9036,0.587,0.9655,0.9451,0.9624,0.8992,0.895,0.78,0.931,0.9382,0.9705,0.8844,0.9039,0.6071,0.3594,0.0904,2515.17,0.0345,4297
技職,私立,健行科技大學,國際企業經營系,健行科技大學國際企業經營系,17,財經學群,17財經學群,117,國際企業學類,117國際企業學類,1036,健行科技大學,4131006,國際企業經營系,1.04E+11,健行科技大學國際企業經營系,639,13,162,03 桃園市,技職,0.0203,171,144,155,148,0,21,-0.042222379,0.03286385,13,1,1,13,13,0.985517241,0,13.29,13.5,0,0,128,0.78125,0.21875,100,28,0,0,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,0.038755541,0.074847444,0.011522634,1215,47,5,4,91,8,6,0.052459016,0.051639344,0.01147541,1220,64,7,14,24,18,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
技職,私立,健行科技大學,資訊工程系,健行科技大學資訊工程系,1,資訊學群,1資訊學群,1,資訊工程學類,1資訊工程學類,1036,健行科技大學,7141018,資訊工程系,1.04E+11,健行科技大學資訊工程系,743,23,220,03 桃園市,技職,0.031,168,133,171,220,0,51,0.12131022,0.068640646,23,1,1,23,23,1.97558991,10.95,12.33,11.29,0,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,0.027165392,0.066114047,0.012554928,1593,43,5,4,105,10,10,0.051972448,0.048841578,0.005635567,1597,83,16,9,12,41,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
技職,私立,健行科技大學,資訊管理系,健行科技大學資訊管理系,16,管理學群,16管理學群,105,資訊管理學類,105資訊管理學類,1036,健行科技大學,6131014,資訊管理系,1.04E+11,健行科技大學資訊管理系,875,18,212,03 桃園市,技職,0.0206,191,153,243,242,0,46,0.128389063,0.052571429,18,0.944444444,1,17,18,0.504026354,0,12.77,14.32,12,0,200,0.81,0.19,162,38,0,0,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,0.021438248,0.062367352,0.014845606,1684,36,6,9,105,11,14,0.042313117,0.039492243,0.002115656,1418,60,6,3,8,39,其他商業及管理學類,60023,117472,30508,37254,24435,,64511,122025,33779,39284,23196,,60184,113980,30676,39189,29713,,0.9451,0.9532,0.8736,0.9101,0.8421,,0.9508,0.9388,0.902,0.905,0.9,,0.9302,0.941,0.8803,0.9071,0.75,,0.0231,810,0.0145,2621
技職,私立,健行科技大學,電子工程系,健行科技大學電子工程系,2,工程學群,2工程學群,4,電子工程學類,4電子工程學類,1036,健行科技大學,7141017,電子工程系,1.04E+11,健行科技大學電子工程系,587,23,176,03 桃園市,技職,0.0392,124,120,131,170,0,42,0.119039509,0.071550256,23,0.739130435,1,17,23,0.982234505,12,11.88,12.5,11.83,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.5,0.5,0.018662519,0.053654743,0.00933126,1286,24,1,3,69,6,6,0.020408163,0.018707483,0.00255102,1176,24,0,3,4,15,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
技職,私立,健行科技大學,電機工程系,健行科技大學電機工程系,2,工程學群,2工程學群,2,電機工程學類,2電機工程學類,1036,健行科技大學,7141016,電機工程系,1.04E+11,健行科技大學電機工程系,749,26,178,03 桃園市,技職,0.0347,196,148,157,197,7,44,0.023563307,0.058744993,26,0.807692308,1,21,26,0.782305817,10.67,10.79,13,14.71,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.55,0.46,0.030071611,0.068798349,0.016700067,1497,45,5,7,103,9,16,0.044966443,0.04295302,0.006040268,1490,67,16,9,10,29,電資工程學類,56046,80246,30849,34305,25630,33016,68887,86921,35771,37564,28137,34081,62298,84755,31680,34913,28660,37269,0.9543,0.9729,0.88,0.924,0.7923,0.8649,0.969,0.974,0.9112,0.9358,0.8394,0.893,0.9653,0.9849,0.8843,0.8963,0.6714,0.8913,0.0158,3247.17,0.0223,5212
技職,私立,健行科技大學,機械工程系,健行科技大學機械工程系,2,工程學群,2工程學群,6,機械工程學類,6機械工程學類,1036,健行科技大學,7151020,機械工程系,1.04E+11,健行科技大學機械工程系,961,30,196,03 桃園市,技職,0.0312,255,205,232,208,0,61,-0.055939797,0.063475546,30,0.833333333,1,25,30,0.786748844,12.38,12.15,15.25,16.2,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,0.026796946,0.061778077,0.016402406,1829,49,5,9,113,12,18,0.045234249,0.043080237,0.006462036,1857,84,6,12,18,44,機械工程學類,49611,77363,31686,32517,26761,41208,60403,83510,37129,35704,30302,43255,52645,71059,32010,32955,28949,38042,0.9521,0.9647,0.9008,0.9215,0.7816,0.8977,0.9692,0.9647,0.9224,0.9335,0.7712,0.9247,0.9564,0.9578,0.9041,0.8924,0.7764,0.907,0.0041,-581,0.0112,5193
技職,私立,健行科技大學,餐旅管理系,健行科技大學餐旅管理系,16,管理學群,16管理學群,113,餐旅管理學類,113餐旅管理學類,1036,健行科技大學,10131025,餐旅管理系,1.04E+11,健行科技大學餐旅管理系,1251,20,215,03 桃園市,技職,0.016,357,295,305,258,0,36,-0.097956508,0.028776978,20,0.7,1,14,20,0.871947588,14.95,13.33,14.54,18.04,0,128,0.78125,0.21875,100,28,0,0,ESA,0,0,1,1,1,0,EC,0,0,0,0,1,1,3,"E,S",0.28,0.28,0.037068966,0.083189655,0.019827586,2320,86,5,17,193,10,36,0.040086207,0.036637931,0.005172414,2320,93,9,12,21,43,餐旅服務學類,40371,62931,28222,28624,26256,28616,42206,65383,30856,30458,28048,31145,42816,63229,29143,28957,25576,30696,0.8627,0.9091,0.8769,0.8728,0.773,0.8153,0.9216,0.8864,0.9017,0.887,0.8226,0.8322,0.961,0.9677,0.8845,0.8204,0.7835,0.7012,-0.0014,899.5,0.0236,2179
技職,私立,健行科技大學,應用外語系,健行科技大學應用外語系,12,外語學群,12外語學群,79,英語文學類,79英語文學類,1036,健行科技大學,2311001,應用外語系,1.04E+11,健行科技大學應用外語系,731,13,168,03 桃園市,技職,0.0178,144,157,179,196,0,55,0.108459078,0.075239398,13,0.923076923,1,12,13,0.408090845,0,10.5,13.98,13.2,0,128,0.78125,0.21875,100,28,0,0,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,0.037037037,0.09706258,0.024904215,1566,58,11,11,152,17,22,0.04916986,0.043422733,0.004469987,1566,77,13,7,10,38,外國語文學類,47592,68581,30313,34680,25862,33818,49715,70862,33103,36733,27346,39109,45886,70527,31111,34138,25044,35446,0.8865,0.9857,0.8462,0.8512,0.462,0.8197,0.8972,0.9786,0.8694,0.8651,0.6645,0.8525,0.8489,0.9728,0.8639,0.8481,0.4773,0.4464,0.0657,217.67,0.046,2670
技職,私立,健行科技大學,應用空間資訊系,健行科技大學應用空間資訊系,2,工程學群,2工程學群,5,通訊工程學類,5通訊工程學類,1036,健行科技大學,6134015,應用空間資訊系,1.04E+11,健行科技大學應用空間資訊系,120,8,35,03 桃園市,技職,0.0667,45,15,23,27,0,10,0.01352657,0.083333333,8,1,1,8,8,1.573090909,7,13.63,12.75,0,0,128,0.78125,0.21875,100,28,0,0,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.71,0.71,0.017985612,0.057553957,0.021582734,278,5,0,2,16,0,6,0.035971223,0.028776978,0.003597122,278,10,4,1,2,1,電算機應用學類,52872,73320,26862,26114,,,58354,73505,31267,28697,26330,,47058,71029,27519,32257,24048,20320,0.8852,1,0.8636,0.9211,,,0.9048,1,0.8816,0.9211,0.875,,0.9091,0.95,0.8548,0.9016,0.6923,0.9,0.0495,-7753.5,-0.001,-1161
技職,私立,崑山科技大學,企業管理系,崑山科技大學企業管理系,16,管理學群,16管理學群,102,企業管理學類,102企業管理學類,1024,崑山科技大學,4131015,企業管理系,1.02E+11,崑山科技大學企業管理系,728,15,179,11 臺南市,技職,0.0206,180,149,183,191,0,25,0.033227181,0.034340659,15,1,1,15,15,1.432307692,10.5,16.43,18.5,0,0,131,0.717557252,0.236641221,94,31,6,0,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,0.036184211,0.134868421,0.025,1520,55,6,5,205,25,13,0.043296089,0.039804469,0.007681564,1432,62,0,11,1,45,企業管理學類,47960,99045,29887,35199,24762,33925,52793,105597,32632,37663,27331,38150,48024,96539,30451,37259,28641,31935,0.9263,0.9546,0.875,0.9019,0.5993,0.8782,0.9376,0.9485,0.8969,0.9006,0.75,0.9054,0.9222,0.9583,0.8843,0.8802,0.705,0.8591,-0.0123,345.17,0.034,3898
