學校類型,設立別,學校,科系,校系,大考中心學群編號,學群編號編碼,大考中心學類編號,學類編號編碼,學校代碼,學校名稱,科系代碼,科系名稱,校系代碼,校系名稱,學生數,教師數,上學年度畢業生數,縣市名稱,體系別,師生比,一年級人數,二年級人數,三年級人數,四年級人數,大四以上年級人數,延畢人數,人數下滑率,延畢率,教師總數,專任助理教授以上之比例,欄位11,專任助理教授以上總人數,專任講師以上總人數,正副教授比較助理教授及講師講課時數之倍數,專任教授平均每週授課時數,專任副教授平均每週授課時數,專任助理教授平均每週授課時數,專任講師平均每週授課時數,專任其他教師平均每週授課時數,畢業總學分數,專業學分比,通識/共同學分比,畢業專業學分數,畢業通識/共同學分數,畢業實習學分數,畢業其他畢業學分數,123 個學類,大學生興趣碼,大學生興趣碼R,大學生興趣碼I,大學生興趣碼A,大學生興趣碼S,大學生興趣碼E,大學生興趣碼C,職業Holland碼前二碼,職業興趣碼R,職業興趣碼I,職業興趣碼A,職業興趣碼S,職業興趣碼E,職業興趣碼C,命中率,職業Holland碼首碼,首碼職業關聯百分比,前二碼職業關聯百分比,學類所屬學群編號,學類所屬學群名稱,辦理休學率,總休學率,因學業成績與志趣不合總休學率,休學人數整理2_在學學生數,學期內新辦理休學人數小計,因學業成績學期內新辦理休學人數,因志趣不合學期內新辦理休學人數,至學期底總休學人數小計,因學業成績至學期底總休學人數,因志趣不合至學期底總休學人數,退學率,因成績/志趣與逾期退學率,因志趣不合退學率,退學人數整理2_在學學生數,退學人數小計,因學業成績退學人數,因志趣不合退學人數,因逾期未註冊退學人數,因休學逾期未復學退學人數
1,私立,中原大學,會計學系,中原大學會計學系,17,17財經學群,115,115會計學類,1004,中原大學,04111013,會計學系,100404111013,中原大學會計學系,784,16,209,03 桃園市,1 一般,2.04%,210,204,180,171,0,19,6.54%,2.48%,16,0.9375,1,15,16,0.956326531,12,10.43,11.5,12,0,128,0.640625,0.265625,82,34,0,12,會計學類,CE,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.65,0.57,17,財經學群,0.010471204,0.02552356,0.007198953,1528,16,0,5,39,0,11,0.014686248,0.014686248,0.006008011,1498,22,5,9,0,8
1,私立,中原大學,財務金融學系,中原大學財務金融學系,17,17財經學群,116,116財務金融學類,1004,中原大學,04121019,財務金融學系,100404121019,中原大學財務金融學系,558,13,132,03 桃園市,1 一般,2.33%,131,141,132,137,0,17,-1.68%,3.14%,13,1,1,13,13,1.720930233,7.67,9.83,9.75,0,0,128,0.640625,0.265625,82,34,0,12,財務金融學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,17,財經學群,0.012149533,0.029906542,0.012149533,1070,13,0,7,32,0,13,0.009345794,0.009345794,0.000934579,1070,10,7,1,0,2
1,私立,中原大學,企業管理學系,中原大學企業管理學系,16,16管理學群,102,102企業管理學類,1004,中原大學,04131014,企業管理學系,100404131014,中原大學企業管理學系,1258,27,307,03 桃園市,1 一般,2.15%,350,317,277,242,18,37,11.56%,3.07%,27,1,1,27,27,1.264285714,6.5,8.43,11.6,0,0,128,0.640625,0.265625,82,34,0,12,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.021452748,0.067161995,0.006592501,2427,52,0,9,163,0,16,0.017927416,0.017927416,0.005684303,2287,41,10,13,0,18
1,私立,中原大學,企業管理學系,中原大學企業管理學系,16,16管理學群,102,102企業管理學類,1004,中原大學,04131014,企業管理學系,100404131014,中原大學企業管理學系,1258,27,307,03 桃園市,1 一般,2.15%,17,0,0,0,0,0,,0.00%,27,1,1,27,27,1.264285714,6.5,8.43,11.6,0,0,128,0.640625,0.265625,82,34,0,12,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.021452748,0.067161995,0.006592501,2427,52,0,9,163,0,16,0.017927416,0.017927416,0.005684303,2287,41,10,13,0,18
1,私立,中原大學,財經法律學系,中原大學財經法律學系,15,15法政學群,99,99財經法律學類,1004,中原大學,04212021,財經法律學系,100404212021,中原大學財經法律學系,711,15,121,03 桃園市,1 一般,2.11%,147,133,154,147,118,12,-0.57%,1.72%,15,1,1,15,15,1.925,8.25,10,9,0,0,160,0.725,0.2,116,32,0,12,財經法律學類,ECS,0,0,0,1,1,1,CE,0,0,0,0,1,1,5,C,0.5,0.33,15,法政學群,0.047586207,0.135172414,0.012413793,1450,69,0,14,196,0,18,0.042068966,0.040689655,0.008965517,1450,61,17,13,0,29
1,私立,中原大學,生物科技學系,中原大學生物科技學系,5,5生命科學學群,36,36生物科技學類,1004,中原大學,05121022,生物科技學系,100405121022,中原大學生物科技學系,436,11,103,03 桃園市,1 一般,2.52%,117,96,101,101,0,21,4.25%,5.06%,11,1,1,11,11,1.588464536,9,10.38,11.83,0,0,128,0.640625,0.265625,82,34,0,12,生物科技學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.33,0.25,5,生命科學學群,0.022675737,0.053287982,0.022675737,882,20,0,12,47,0,20,0.011820331,0.011820331,0.002364066,846,10,6,2,0,2
1,私立,中原大學,應用數學系,中原大學應用數學系,3,3數理化學群,15,15數學學類,1004,中原大學,05411027,應用數學系,100405411027,中原大學應用數學系,527,17,109,03 桃園市,1 一般,3.23%,134,147,103,102,8,33,7.07%,6.68%,17,0.941176471,1,16,17,1.752307692,8.67,13.11,0,12,0,128,0.640625,0.265625,82,34,0,12,數學學類,CRI,1,1,0,0,0,1,CI,0,1,0,0,0,1,5,C,0.45,0.25,3,數理化學群,0.019886364,0.070075758,0.021780303,1056,21,0,10,74,0,23,0.037837838,0.037837838,0.006486486,925,35,23,6,1,5
1,私立,中原大學,資訊管理學系,中原大學資訊管理學系,16,16管理學群,105,105資訊管理學類,1004,中原大學,06131028,資訊管理學系,100406131028,中原大學資訊管理學系,533,14,129,03 桃園市,1 一般,2.63%,9,0,0,0,0,0,,0.00%,14,0.928571429,1,13,14,1.694814815,9.8,12.08,10.5,2,0,128,0.640625,0.265625,82,34,0,12,資訊管理學類,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,16,管理學群,0.020631907,0.06030189,0.018774704,1012,21,0,10,61,0,19,0.025100402,0.022088353,0.004016064,996,25,9,4,1,8
1,私立,中原大學,資訊管理學系,中原大學資訊管理學系,16,16管理學群,105,105資訊管理學類,1004,中原大學,06131028,資訊管理學系,100406131028,中原大學資訊管理學系,533,14,129,03 桃園市,1 一般,2.63%,147,141,112,108,2,14,9.41%,2.75%,14,0.928571429,1,13,14,1.694814815,9.8,12.08,10.5,2,0,128,0.640625,0.265625,82,34,0,12,資訊管理學類,RC,1,0,0,0,0,1,IC,0,1,0,0,0,1,4,I,0.44,0.25,16,管理學群,0.020631907,0.06030189,0.018774704,1012,21,0,10,61,0,19,0.025100402,0.022088353,0.004016064,996,25,9,4,1,8
1,私立,中原大學,環境工程學系,中原大學環境工程學系,7,7地球與環境學群,53,53環境工程學類,1004,中原大學,07121042,環境工程學系,100407121042,中原大學環境工程學系,293,9,76,03 桃園市,1 一般,3.07%,92,82,59,51,0,9,17.49%,3.17%,9,1,1,9,9,1.358490566,10,7,12.25,0,0,128,0.640625,0.265625,82,34,0,12,環境工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.64,0.55,7,地球與環境學群,0.01901813,0.03459351,0.011385199,527,10,0,4,18,0,6,0.023201856,0.020881671,0.009280742,431,10,2,4,0,3
1,私立,中原大學,電子工程學系,中原大學電子工程學系,2,2工程學群,4,4電子工程學類,1004,中原大學,07141030,電子工程學系,100407141030,中原大學電子工程學系,759,22,205,03 桃園市,1 一般,2.90%,209,208,166,142,17,17,11.71%,2.29%,22,0.954545455,1,21,22,1.175081967,8.75,8.17,11.25,3,0,128,0.640625,0.265625,82,34,0,12,電子工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.5,0.5,2,工程學群,0.018899682,0.039429955,0.004874652,1436,27,0,3,56,0,7,0.018532819,0.017760618,0.001544402,1295,24,13,2,0,8
1,私立,中原大學,資訊工程學系,中原大學資訊工程學系,1,1資訊學群,1,1資訊工程學類,1004,中原大學,07141031,資訊工程學系,100407141031,中原大學資訊工程學系,519,15,121,03 桃園市,1 一般,2.89%,0,1,0,0,0,0,,0.00%,15,0.933333333,1,14,15,1.6125,8.75,9.6,8,3,0,128,0.640625,0.265625,82,34,0,12,資訊工程學類,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,1,資訊學群,0.02586804,0.052723495,0.014395393,1042,27,0,12,55,0,15,0.034548944,0.033589251,0.00671785,1042,36,20,7,0,8
1,私立,中原大學,資訊工程學系,中原大學資訊工程學系,1,1資訊學群,1,1資訊工程學類,1004,中原大學,07141031,資訊工程學系,100407141031,中原大學資訊工程學系,519,15,121,03 桃園市,1 一般,2.89%,137,126,120,91,4,40,12.32%,8.37%,15,0.933333333,1,14,15,1.6125,8.75,9.6,8,3,0,128,0.640625,0.265625,82,34,0,12,資訊工程學類,RI,1,1,0,0,0,0,IC,0,1,0,0,0,1,4,I,0.59,0.32,1,資訊學群,0.02586804,0.052723495,0.014395393,1042,27,0,12,55,0,15,0.034548944,0.033589251,0.00671785,1042,36,20,7,0,8
1,私立,中原大學,機械工程學系,中原大學機械工程學系,2,2工程學群,6,6機械工程學類,1004,中原大學,07151034,機械工程學系,100407151034,中原大學機械工程學系,873,19,226,03 桃園市,1 一般,2.18%,238,228,192,158,30,27,12.57%,3.19%,19,1,1,19,19,1.943209877,9.08,13.53,11.15,0,0,128,0.640625,0.265625,82,34,0,12,機械工程學類,RI,1,1,0,0,0,0,IR,1,1,0,0,0,0,6,I,0.48,0.44,2,工程學群,0.027831007,0.093637407,0.015588915,1732,48,0,16,162,0,27,0.036670547,0.035506403,0.00814901,1718,63,27,14,2,18
1,私立,中原大學,工業與系統工程學系,中原大學工業與系統工程學系,16,16管理學群,107,107科技管理學類,1004,中原大學,07191041,工業與系統工程學系,100407191041,中原大學工業與系統工程學系,851,18,204,03 桃園市,1 一般,2.12%,219,216,186,175,19,32,7.06%,3.93%,18,0.944444444,1,17,18,1.313207547,6.83,9.57,9.25,3,0,128,0.6171875,0.265625,79,34,3,12,科技管理學類,ECR,1,0,0,0,1,1,EC,0,0,0,0,1,1,5,E,0.4,0.33,16,管理學群,0.022860492,0.080890973,0.009378664,1706,39,0,11,138,0,16,0.033650794,0.033015873,0.006349206,1575,53,17,10,0,25
1,私立,中原大學,工業與系統工程學系,中原大學工業與系統工程學系,16,16管理學群,107,107科技管理學類,1004,中原大學,07191041,工業與系統工程學系,100407191041,中原大學工業與系統工程學系,851,18,204,03 桃園市,1 一般,2.12%,4,0,0,0,0,0,,0.00%,18,0.944444444,1,17,18,1.313207547,6.83,9.57,9.25,3,0,128,0.6171875,0.265625,79,34,3,12,科技管理學類,ECR,1,0,0,0,1,1,EC,0,0,0,0,1,1,5,E,0.4,0.33,16,管理學群,0.022860492,0.080890973,0.009378664,1706,39,0,11,138,0,16,0.033650794,0.033015873,0.006349206,1575,53,17,10,0,25
1,私立,中原大學,建築學系,中原大學建築學系,8,8建築與設計學群,62,62建築學類,1004,中原大學,07311046,建築學系,100407311046,中原大學建築學系,431,13,61,03 桃園市,1 一般,3.02%,92,87,87,72,64,29,7.56%,7.21%,13,0.923076923,1,12,13,0.819826908,6.67,13.17,11.92,12.5,0,160,0.7,0.2125,112,34,2,12,建築學類,AR,1,0,1,0,0,0,"AE,SA,AI",0,1,1,1,1,0,2,A,0.5,0.25,8,建築與設計學群,0.042168675,0.128915663,0.022891566,830,35,0,10,107,0,19,0.020380435,0.020380435,0.010869565,736,15,2,8,0,5
1,私立,中原大學,景觀學系,中原大學景觀學系,8,8建築與設計學群,55,55景觀與空間設計學類,1004,中原大學,07312047,景觀學系,100407312047,中原大學景觀學系,259,9,48,03 桃園市,1 一般,3.47%,63,65,62,54,0,15,4.78%,6.15%,9,1,1,9,9,1.848673947,11.2,11.5,11.82,0,0,128,0.640625,0.265625,82,34,0,12,景觀與空間設計學類,AE,0,0,1,0,1,0,AI,0,1,1,0,0,0,4,A,0.5,0.5,8,建築與設計學群,0.034090909,0.096590909,0.024621212,528,18,0,6,51,0,13,0.02504817,0.023121387,0.009633911,519,13,3,5,0,4
1,私立,淡江大學,教育科技學系,淡江大學教育科技學系,14,14教育學群,97,97數位學習學類,1005,淡江大學,01116092,教育科技學系,100501116092,淡江大學教育科技學系,625,12,135,01 新北市,1 一般,1.92%,22,18,4,6,6,0,15.32%,0.00%,12,1,1,12,12,2.09,9.4,10.5,9,0,0,142,0.556338028,0.183098592,79,26,0,35,數位學習學類,,0,0,0,0,0,0,"CR,SI",1,1,0,1,0,1,2,"C,S",0.33,0.33,14,教育學群,0.031980211,0.087760911,0.001824818,1096,33,0,1,94,0,2,0.036995516,0.029147982,0.006726457,892,33,6,6,0,14
1,私立,淡江大學,教育科技學系,淡江大學教育科技學系,14,14教育學群,97,97數位學習學類,1005,淡江大學,01116092,教育科技學系,100501116092,淡江大學教育科技學系,625,12,135,01 新北市,1 一般,1.92%,140,149,124,129,10,17,2.11%,3.08%,12,1,1,12,12,2.09,9.4,10.5,9,0,0,142,0.556338028,0.183098592,79,26,0,35,數位學習學類,,0,0,0,0,0,0,"CR,SI",1,1,0,1,0,1,2,"C,S",0.33,0.33,14,教育學群,0.031980211,0.087760911,0.001824818,1096,33,0,1,94,0,2,0.036995516,0.029147982,0.006726457,892,33,6,6,0,14
1,私立,淡江大學,歷史學系,淡江大學歷史學系,13,13文史哲學群,85,85歷史學類,1005,淡江大學,02221078,歷史學系,100502221078,淡江大學歷史學系,539,10,116,01 新北市,1 一般,1.86%,132,124,126,115,0,42,4.39%,8.45%,10,1,1,10,10,1.798053528,9.5,11.67,11.33,0,0,128,0.609375,0.203125,78,26,0,24,歷史學類,SEA,0,0,1,1,1,0,SA,0,0,1,1,0,0,5,S,0.36,0.27,13,文史哲學群,0.028409091,0.056818182,0.007575758,1056,30,0,5,60,0,8,0.023121387,0.021194605,0.009633911,1038,24,7,10,0,5
1,私立,淡江大學,俄國語文學系,淡江大學俄國語文學系,12,12外語學群,82,82東方語文學類,1005,淡江大學,02311081,俄國語文學系,100502311081,淡江大學俄國語文學系,263,8,50,01 新北市,1 一般,3.04%,61,68,56,59,0,19,0.27%,7.79%,8,1,1,8,8,1.159090909,0,11.75,10,0,0,128,0.671875,0.203125,86,26,0,11,東方語文學類,AS,0,0,1,1,0,0,"EC,SA",0,0,1,1,1,1,4,E,0.33,0.33,12,外語學群,0.027027027,0.067567568,0.003861004,518,14,0,0,35,1,1,0.028957529,0.028957529,0.00965251,518,15,8,5,0,2
1,私立,淡江大學,日本語文學系,淡江大學日本語文學系,12,12外語學群,81,81日語文學系,1005,淡江大學,02311082,日本語文學系,100502311082,淡江大學日本語文學系,1351,32,281,01 新北市,1 一般,2.37%,285,312,332,325,12,85,-4.59%,6.71%,32,0.90625,1,29,32,0.760314342,7,11.35,11.78,12.67,0,142,0.661971831,0.183098592,94,26,0,14,日語文學類,AS,0,0,1,1,0,0,"AE,EC,CE",0,0,1,0,1,1,3,A,0.31,0.19,12,外語學群,0.032352941,0.088970588,0.002205882,2720,88,0,2,242,1,5,0.034627093,0.0304414,0.006468798,2628,91,23,17,0,40
1,私立,淡江大學,西班牙語文學系,淡江大學西班牙語文學系,12,12外語學群,80,80歐語文學類,1005,淡江大學,02311084,西班牙語文學系,100502311084,淡江大學西班牙語文學系,606,15,120,01 新北市,1 一般,2.48%,138,145,145,139,0,39,-0.31%,6.88%,15,1,1,15,15,1.694915254,9,10,10.8,0,0,140,0.664285714,0.185714286,93,26,0,21,歐語文學類,AS,0,0,1,1,0,0,CE,0,0,0,0,1,1,2,A,0.32,0.21,12,外語學群,0.022167488,0.052545156,0,1218,27,0,0,64,0,0,0.01511335,0.01511335,0.005877414,1191,18,10,7,0,1
1,私立,淡江大學,法國語文學系,淡江大學法國語文學系,12,12外語學群,80,80歐語文學類,1005,淡江大學,02311086,法國語文學系,100502311086,淡江大學法國語文學系,563,15,114,01 新北市,1 一般,2.66%,129,142,136,131,0,25,-0.73%,4.65%,15,1,1,15,15,1.865842895,10,10.14,10.33,0,0,128,0.6640625,0.203125,85,26,0,13,歐語文學類,AS,0,0,1,1,0,0,CE,0,0,0,0,1,1,2,A,0.32,0.21,12,外語學群,0.033391916,0.069420035,0.003514938,1138,38,1,2,79,1,3,0.027580071,0.021352313,0.004448399,1124,31,3,5,0,16
1,私立,淡江大學,英文學系,淡江大學英文學系,12,12外語學群,79,79英語文學類,1005,淡江大學,02311088,英文學系,100502311088,淡江大學英文學系,1118,35,261,01 新北市,1 一般,3.13%,214,244,276,293,21,70,-11.10%,6.68%,35,0.857142857,1,30,35,0.958523434,11,11.11,10.71,12.4,0,138,0.594202899,0.188405797,82,26,0,22,英語文學類,AS,0,0,1,1,0,0,"SA,CE",0,0,1,1,1,1,4,A,0.27,0.15,12,外語學群,0.04206418,0.104943625,0.002601908,2306,97,1,2,242,1,5,0.03374778,0.031083481,0.011545293,2252,76,15,26,0,29
1,私立,淡江大學,中國文學學系,淡江大學中國文學學系,13,13文史哲學群,84,84中國語文學類,1005,淡江大學,02322090,中國文學學系,100502322090,淡江大學中國文學學系,855,21,204,01 新北市,1 一般,2.46%,162,184,197,214,34,64,-9.76%,8.09%,21,1,1,21,21,1.668320926,8.67,10.5,11.09,0,0,128,0.640625,0.203125,82,26,0,18,中國語文學類,AS,0,0,1,1,0,0,SA,0,0,1,1,0,0,6,A,0.36,0.21,13,文史哲學群,0.047923323,0.134717785,0.002662407,1878,90,0,3,253,0,5,0.046927374,0.04301676,0.012849162,1790,84,27,23,0,27
1,私立,淡江大學,產業經濟學系,淡江大學產業經濟學系,17,17財經學群,120,120經濟學類,1005,淡江大學,03111075,產業經濟學系,100503111075,淡江大學產業經濟學系,506,12,148,01 新北市,1 一般,2.37%,113,112,113,133,6,29,-5.90%,6.08%,12,1,1,12,12,2.10375,4.5,11.33,7,0,0,136,0.617647059,0.191176471,84,26,0,26,經濟學類,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,"E,I",0.36,0.36,17,財經學群,0.022093353,0.055936766,0.003673095,1089,24,0,3,61,0,4,0.018587361,0.014869888,0.003717472,1076,20,7,4,0,5
1,私立,淡江大學,經濟學系,淡江大學經濟學系,17,17財經學群,120,120經濟學類,1005,淡江大學,03111076,經濟學系,100503111076,淡江大學經濟學系,703,16,177,01 新北市,1 一般,2.28%,145,165,167,186,0,40,-8.79%,6.03%,16,1,1,16,16,1.398571429,8.83,9.75,13,0,0,128,0.640625,0.203125,82,26,0,20,經濟學類,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,"E,I",0.36,0.36,17,財經學群,0.019540983,0.034581567,0.005878511,1531,30,0,5,53,0,9,0.026437541,0.025776603,0.009914078,1513,40,18,15,0,6
1,私立,淡江大學,經濟學系,淡江大學經濟學系,17,17財經學群,120,120經濟學類,1005,淡江大學,03111076,經濟學系,100503111076,淡江大學經濟學系,703,16,177,01 新北市,1 一般,2.28%,15,10,3,0,0,0,67.78%,0.00%,16,1,1,16,16,1.398571429,8.83,9.75,13,0,0,128,0.640625,0.203125,82,26,0,20,經濟學類,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,"E,I",0.36,0.36,17,財經學群,0.019540983,0.034581567,0.005878511,1531,30,0,5,53,0,9,0.026437541,0.025776603,0.009914078,1513,40,18,15,0,6
1,私立,淡江大學,大眾傳播學系,淡江大學大眾傳播學系,11,11大眾傳播學群,74,74大眾傳播學類,1005,淡江大學,03211055,大眾傳播學系,100503211055,淡江大學大眾傳播學系,336,9,75,01 新北市,1 一般,2.68%,81,74,88,77,0,16,0.74%,5.00%,9,0.777777778,1,7,9,1.022222222,8,9.4,10,7,0,145,0.551724138,0.179310345,80,26,0,25,大眾傳播學類,ASE,0,0,1,1,1,0,EA,0,0,1,0,1,0,5,"A,E",0.3,0.2,11,大眾傳播學群,0.025324537,0.066964602,0.003407155,587,15,0,1,39,0,2,0.018779343,0.016431925,0.002347418,426,8,1,1,0,5
1,私立,淡江大學,資訊傳播學系,淡江大學資訊傳播學系,11,11大眾傳播學群,78,78資訊傳播學類,1005,淡江大學,03214054,資訊傳播學系,100503214054,淡江大學資訊傳播學系,411,9,65,01 新北市,1 一般,2.19%,115,118,108,64,0,6,15.54%,1.48%,9,0.888888889,1,8,9,0.552682927,0,10.33,10.5,9,0,134,0.388059701,0.194029851,52,26,0,47,資訊傳播學類,A,0,0,1,0,0,0,IC,0,1,0,0,0,1,3,I,0.29,0.24,11,大眾傳播學群,0.021008403,0.058823529,0.00280112,714,15,0,1,42,0,2,0.011965812,0.011965812,0.001709402,585,7,3,1,0,3
1,私立,淡江大學,資訊與圖書館學系,淡江大學資訊與圖書館學系,13,13文史哲學群,90,90圖書資訊學類,1005,淡江大學,03222052,資訊與圖書館學系,100503222052,淡江大學資訊與圖書館學系,506,11,139,01 新北市,1 一般,2.17%,126,127,116,119,0,18,1.76%,3.69%,11,1,1,11,11,1.847619048,9,9.4,9.5,0,0,128,0.609375,0.203125,78,26,4,20,圖書資訊學類,CA,0,0,1,0,0,1,EC,0,0,0,0,1,1,4,"C,I",0.33,0.17,13,文史哲學群,0.009416196,0.026365348,0.004708098,1062,10,1,2,28,1,4,0.022547914,0.018038331,0.006764374,887,20,4,6,0,6
1,私立,淡江大學,會計學系,淡江大學會計學系,17,17財經學群,115,115會計學類,1005,淡江大學,04111051,會計學系,100504111051,淡江大學會計學系,749,17,188,01 新北市,1 一般,2.27%,180,181,184,176,2,26,0.71%,3.60%,17,1,1,17,17,1.625887924,9,10.6,11.67,0,0,140,0.628571429,0.185714286,88,26,0,24,會計學類,CE,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.65,0.57,17,財經學群,0.019607843,0.069281046,0.003267974,1530,30,0,1,106,0,5,0.039726027,0.036986301,0.015753425,1460,58,12,23,0,19
1,私立,淡江大學,財務金融學系,淡江大學財務金融學系,17,17財經學群,116,116財務金融學類,1005,淡江大學,04121037,財務金融學系,100504121037,淡江大學財務金融學系,970,20,272,01 新北市,1 一般,2.06%,226,236,237,222,11,26,0.49%,2.79%,20,1,1,20,20,2.211578947,9.13,10.88,8.5,0,0,134,0.597014925,0.194029851,80,26,0,17,財務金融學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,17,財經學群,0.017205422,0.047966632,0.003649635,1918,33,1,3,92,1,6,0.03423913,0.031521739,0.00923913,1840,63,24,17,0,17
1,私立,淡江大學,財務金融學系,淡江大學財務金融學系,17,17財經學群,116,116財務金融學類,1005,淡江大學,04121037,財務金融學系,100504121037,淡江大學財務金融學系,970,20,272,01 新北市,1 一般,2.06%,11,1,0,0,0,0,,0.00%,20,1,1,20,20,2.211578947,9.13,10.88,8.5,0,0,134,0.597014925,0.194029851,80,26,0,17,財務金融學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.5,0.43,17,財經學群,0.017205422,0.047966632,0.003649635,1918,33,1,3,92,1,6,0.03423913,0.031521739,0.00923913,1840,63,24,17,0,17
1,私立,淡江大學,保險學系,淡江大學保險學系,17,17財經學群,119,119保險學類,1005,淡江大學,04123033,保險學系,100504123033,淡江大學保險學系,454,12,130,01 新北市,1 一般,2.64%,30,28,6,1,9,0,56.19%,0.00%,13,0.846153846,0.923076923,11,12,0.786086957,7.25,9.83,10,12,0,135,0.644444444,0.192592593,87,26,0,16,保險學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.77,0.62,17,財經學群,0.013651877,0.040102389,0.001706485,1172,16,0,2,47,0,2,0.018953069,0.017148014,0.004512635,1108,21,6,5,0,8
1,私立,淡江大學,保險學系,淡江大學保險學系,17,17財經學群,119,119保險學類,1005,淡江大學,04123033,保險學系,100504123033,淡江大學保險學系,454,12,130,01 新北市,1 一般,2.64%,8,13,1,1,0,0,9.94%,0.00%,13,0.846153846,0.923076923,11,12,0.786086957,7.25,9.83,10,12,0,135,0.644444444,0.192592593,87,26,0,16,保險學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.77,0.62,17,財經學群,0.013651877,0.040102389,0.001706485,1172,16,0,2,47,0,2,0.018953069,0.017148014,0.004512635,1108,21,6,5,0,8
1,私立,淡江大學,保險學系,淡江大學保險學系,17,17財經學群,119,119保險學類,1005,淡江大學,04123033,保險學系,100504123033,淡江大學保險學系,454,12,130,01 新北市,1 一般,2.64%,98,100,107,116,0,33,-5.82%,7.84%,13,0.846153846,0.923076923,11,12,0.786086957,7.25,9.83,10,12,0,135,0.644444444,0.192592593,87,26,0,16,保險學類,EC,0,0,0,0,1,1,CE,0,0,0,0,1,1,6,C,0.77,0.62,17,財經學群,0.013651877,0.040102389,0.001706485,1172,16,0,2,47,0,2,0.018953069,0.017148014,0.004512635,1108,21,6,5,0,8
1,私立,淡江大學,國際企業學系,淡江大學國際企業學系,17,17財經學群,117,117國際企業學類,1005,淡江大學,04131040,國際企業學系,100504131040,淡江大學國際企業學系,1009,19,282,01 新北市,1 一般,1.88%,237,254,224,226,0,30,1.25%,3.19%,19,0.894736842,1,17,19,0.980952381,8,11.6,10,10,0,128,0.578125,0.203125,74,26,0,19,國際企業學類,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,17,財經學群,0.019692603,0.054755043,0.00192123,2082,41,0,1,114,0,4,0.028148148,0.024691358,0.01037037,2025,57,9,21,0,20
1,私立,淡江大學,國際企業學系,淡江大學國際企業學系,17,17財經學群,117,117國際企業學類,1005,淡江大學,04131040,國際企業學系,100504131040,淡江大學國際企業學系,1009,19,282,01 新北市,1 一般,1.88%,24,12,2,0,0,0,77.78%,0.00%,19,0.894736842,1,17,19,0.980952381,8,11.6,10,10,0,128,0.578125,0.203125,74,26,0,19,國際企業學類,EC,0,0,0,0,1,1,EC,0,0,0,0,1,1,6,E,0.62,0.49,17,財經學群,0.019692603,0.054755043,0.00192123,2082,41,0,1,114,0,4,0.028148148,0.024691358,0.01037037,2025,57,9,21,0,20
1,私立,淡江大學,管理科學學系,淡江大學管理科學學系,16,16管理學群,102,102企業管理學類,1005,淡江大學,04131047,管理科學學系,100504131047,淡江大學管理科學學系,457,14,76,01 新北市,1 一般,3.06%,121,119,118,68,22,9,14.96%,2.01%,14,1,1,14,14,2.089,8.89,11,9,0,0,128,0.671875,0.203125,86,26,0,16,企業管理學類,ECS,0,0,0,1,1,1,EC,0,0,0,0,1,1,5,E,0.71,0.54,16,管理學群,0.040307102,0.097888676,0.000959693,1042,42,0,1,102,0,1,0.026026026,0.024024024,0.002002002,999,26,6,2,0,16
